Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,OUI,OUI,NON,OUI,OUI,MEDIUM,NON,NON,H,COURT,VERVA,VINCENNES,1 JANVIER 2016
OUI,NON,OUI,NON,OUI,NON,MEDIUM,OUI,NON,H,LONG,THOMAIN,VINCENNES,1 JANVIER 2016
OUI,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,F,LONG,DREUX,VINCENNES,1 JANVIER 2016
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,OUI,H,LONG,,VINCENNES,1 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,H,LONG,VERCRUYSSE,VINCENNES,1 JANVIER 2016
OUI,NON,NON,NON,NON,OUI,MEDIUM,NON,OUI,M,LONG,,VINCENNES,1 JANVIER 2016
NON,NON,OUI,OUI,OUI,NON,MEDIUM,NON,OUI,F,LONG,OUVRIE,VINCENNES,1 JANVIER 2016
OUI,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,F,LONG,BAZIRE,VINCENNES,1 JANVIER 2016
OUI,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,F,LONG,,VINCENNES,1 JANVIER 2016
NON,NON,NON,NON,NON,NON,MEDIUM,NON,OUI,F,LONG,,VINCENNES,1 JANVIER 2016
OUI,NON,NON,OUI,NON,NON,MEDIUM,NON,OUI,F,LONG,,VINCENNES,1 JANVIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,H,COURT,,VINCENNES,1 JANVIER 2016
NON,NON,OUI,OUI,OUI,NON,JEUNE,NON,NON,H,COURT,RAFFIN,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,OUI,OUI,JEUNE,NON,NON,M,COURT,ABRIVARD,VINCENNES,1 JANVIER 2016
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,,VINCENNES,1 JANVIER 2016
NON,NON,NON,OUI,OUI,NON,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,1 JANVIER 2016
NON,NON,OUI,OUI,OUI,NON,MEDIUM,NON,NON,H,COURT,VERCRUYSSE,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,,VINCENNES,1 JANVIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,RAFFIN,VINCENNES,1 JANVIER 2016
NON,NON,NON,OUI,NON,NON,MEDIUM,NON,NON,F,COURT,ABRIVARD,VINCENNES,1 JANVIER 2016
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,RAFFIN,VINCENNES,3 JANVIER 2015
NON,OUI,OUI, ,OUI, ,MEDIUM,NON,NON,F,COURT,LEVESQUE,VINCENNES,3 JANVIER 2015
OUI,OUI,NON, ,NON, ,MEDIUM,NON,NON,H,COURT,,VINCENNES,3 JANVIER 2015
NON,OUI,OUI, ,OUI, ,MEDIUM,NON,OUI,F,COURT,ABRIVARD,VINCENNES,3 JANVIER 2015
NON,OUI,NON, ,OUI, ,MEDIUM,NON,OUI,F,COURT,VERVA,VINCENNES,3 JANVIER 2015
OUI,NON,OUI, ,OUI, ,MEDIUM,NON,NON,H,COURT,,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,OUI, ,MEDIUM,NON,NON,H,COURT,BAZIRE,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,M,COURT,LEVESQUE,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,OUI, ,MEDIUM,NON,NON,H,COURT,BIGEON,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,H,COURT,OUVRIE,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,LOCQUENAUX,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,LEVESQUE,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,ABRIVARD,VINCENNES,3 JANVIER 2015
OUI,NON,OUI, ,OUI, ,MEDIUM,NON,NON,F,COURT,DREUX,VINCENNES,3 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,MARTENS,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,, ,JEUNE,,OUI,F,COURT,,VINCENNES,3 JANVIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,OUI,F,COURT,VERCRUYSSE,VINCENNES,3 JANVIER 2015
OUI,NON,NON, ,, ,JEUNE,,OUI,F,COURT,,VINCENNES,3 JANVIER 2015
OUI,NON,NON, ,, ,JEUNE,,OUI,F,COURT,,VINCENNES,3 JANVIER 2015
OUI,NON,NON, ,, ,JEUNE,,OUI,F,COURT,,VINCENNES,3 JANVIER 2015
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,OUI,F,COURT,,VINCENNES,3 JANVIER 2015
OUI,NON,NON,NON,OUI,OUI,JEUNE,NON,OUI,F,COURT,,VINCENNES,3 JANVIER 2015
OUI,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,VERCRUYSSE,VINCENNES,3 JANVIER 2015
NON,NON,OUI,OUI,OUI,NON,JEUNE,NON,OUI,F,COURT,NIVARD,VINCENNES,3 JANVIER 2015
NON,NON,OUI,NON,NON,NON,JEUNE,NON,OUI,F,COURT,ABRIVARD,VINCENNES,3 JANVIER 2015
NON,NON,NON,OUI,OUI,NON,MEDIUM,NON,OUI,M,COURT,BAZIRE,VINCENNES,3 JANVIER 2015
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,M,COURT,GOOP,VINCENNES,3 JANVIER 2015
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,OUI,M,COURT,DAUREGARD,VINCENNES,3 JANVIER 2015
NON,NON,NON,OUI,,NON,MEDIUM,,OUI,M,COURT,,VINCENNES,3 JANVIER 2015
NON,NON,OUI,NON,OUI,NON,MEDIUM,NON,OUI,M,COURT,,VINCENNES,3 JANVIER 2015
NON,NON,OUI,NON,OUI,NON,JEUNE,NON,NON,F,COURT,LEVESQUE,VINCENNES,3 JANVIER 2015
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,BAZIRE,VINCENNES,3 JANVIER 2015
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,RAFFIN,VINCENNES,3 JANVIER 2015
OUI,NON,NON,OUI,OUI,NON,JEUNE,OUI,NON,F,COURT,,VINCENNES,3 JANVIER 2015
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,OUVRIE,VINCENNES,3 JANVIER 2015
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,ABRIVARD,VINCENNES,3 JANVIER 2016
OUI,OUI,NON,NON,OUI,NON,MEDIUM,NON,NON,F,COURT,,VINCENNES,3 JANVIER 2016
OUI,OUI,OUI,OUI,OUI,NON,MEDIUM,NON,OUI,H,COURT,,VINCENNES,3 JANVIER 2016
OUI,OUI,NON,OUI,OUI,NON,MEDIUM,NON,OUI,H,COURT,,VINCENNES,3 JANVIER 2016
OUI,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,F,COURT,,VINCENNES,3 JANVIER 2016
NON,OUI,OUI,OUI,OUI,NON,JEUNE,NON,NON,H,COURT,BONNE,VINCENNES,3 JANVIER 2016
NON,OUI,OUI,OUI,NON,NON,JEUNE,NON,NON,M,COURT,THOMAIN,VINCENNES,3 JANVIER 2016
OUI,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,,VINCENNES,3 JANVIER 2016
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,3 JANVIER 2016
NON,OUI,NON,NON,OUI,OUI,JEUNE,NON,OUI,M,COURT,VERVA,VINCENNES,3 JANVIER 2016
OUI,OUI,NON,NON,OUI,NON,JEUNE,NON,NON,F,COURT,ALLARD,VINCENNES,3 JANVIER 2016
NON,OUI,NON,NON,NON,NON,JEUNE,NON,NON,F,COURT,BIGEON,VINCENNES,3 JANVIER 2016
OUI,OUI,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,,VINCENNES,3 JANVIER 2016
NON,OUI,NON,OUI,,NON,JEUNE,,NON,F,COURT,NIVARD,VINCENNES,3 JANVIER 2016
OUI,OUI,NON,OUI,,NON,JEUNE,,NON,F,COURT,BIGEON,VINCENNES,3 JANVIER 2016
OUI,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,4 JANVIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,NON,M,COURT,NIVARD,VINCENNES,4 JANVIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,OUI,M,COURT,BONNE,VINCENNES,4 JANVIER 2014
OUI,OUI,OUI, ,, ,MEDIUM,,OUI,F,COURT,BAUDE,VINCENNES,4 JANVIER 2014
NON,OUI,NON, ,, ,MEDIUM,,OUI,H,COURT,,VINCENNES,4 JANVIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,NON,M,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,, ,MEDIUM,,NON,F,COURT,BIGEON,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,, ,MEDIUM,,NON,F,COURT,NIVARD,VINCENNES,4 JANVIER 2015
OUI,OUI,OUI, ,, ,MEDIUM,,OUI,H,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,MEDIUM,,OUI,M,COURT,,VINCENNES,4 JANVIER 2015
OUI,OUI,NON, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,4 JANVIER 2015
OUI,OUI,NON, ,, ,JEUNE,,NON,H,COURT,BIGEON,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,OUI,M,COURT,MARTENS,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,, ,JEUNE,,OUI,M,COURT,LEVESQUE,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,, ,JEUNE,,OUI,H,COURT,NIVARD,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,OUI, ,MEDIUM,NON,NON,F,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,M,COURT,GOOP,VINCENNES,4 JANVIER 2015
OUI,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,, ,MEDIUM,,OUI,M,COURT,NIVARD,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,MEDIUM,,OUI,H,COURT,RAFFIN,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,NON,M,COURT,VERCRUYSSE,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,4 JANVIER 2015
OUI,OUI,NON, ,, ,JEUNE,,NON,M,COURT,BIGEON,VINCENNES,4 JANVIER 2015
OUI,OUI,NON, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,4 JANVIER 2015
OUI,OUI,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,NON, ,, ,JEUNE,,OUI,F,COURT,THOMAIN,VINCENNES,4 JANVIER 2015
NON,OUI,OUI, ,, ,JEUNE,,OUI,F,COURT,NIVARD,VINCENNES,4 JANVIER 2015
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,4 JANVIER 2015
NON,OUI,OUI,NON,OUI,NON,MEDIUM,NON,NON,F,COURT,ABRIVARD,VINCENNES,4 JANVIER 2015
NON,OUI,OUI,OUI,OUI,NON,MEDIUM,NON,NON,F,COURT,NIVARD,VINCENNES,4 JANVIER 2015
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,BIGEON,VINCENNES,4 JANVIER 2015
OUI,NON,NON,NON,,OUI,MEDIUM,,NON,H,LONG,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,F,LONG,,VINCENNES,4 JANVIER 2016
NON,NON,NON,OUI,,NON,MEDIUM,,OUI,H,LONG,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,OUI,,NON,VIEUX,,OUI,H,LONG,,VINCENNES,4 JANVIER 2016
OUI,NON,NON,NON,,OUI,MEDIUM,,NON,H,COURT,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,RAFFIN,VINCENNES,4 JANVIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,,VINCENNES,4 JANVIER 2016
NON,NON,NON,NON,,NON,MEDIUM,,NON,H,COURT,BARRIER,VINCENNES,4 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,,VINCENNES,4 JANVIER 2016
NON,NON,NON,NON,,NON,JEUNE,,OUI,F,COURT,BONNE,VINCENNES,4 JANVIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,4 JANVIER 2016
OUI,NON,OUI,NON,,OUI,JEUNE,,OUI,F,COURT,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,NIVARD,VINCENNES,4 JANVIER 2016
NON,NON,NON,NON,,NON,JEUNE,,OUI,F,COURT,ABRIVARD,VINCENNES,4 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,F,COURT,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,F,COURT,,VINCENNES,4 JANVIER 2016
NON,NON,OUI,NON,OUI,NON,MEDIUM,NON,OUI,F,COURT,ABRIVARD,VINCENNES,4 JANVIER 2016
NON,NON,OUI,OUI,OUI,NON,MEDIUM,NON,OUI,F,COURT,NIVARD,VINCENNES,4 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,BIGEON,VINCENNES,4 JANVIER 2016
OUI,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,5 JANVIER 2014
NON,OUI,NON, ,, ,MEDIUM,,NON,M,COURT,,VINCENNES,5 JANVIER 2014
OUI,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,5 JANVIER 2014
OUI,OUI,NON, ,, ,MEDIUM,,OUI,M,COURT,BIGEON,VINCENNES,5 JANVIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,OUI,H,COURT,NIVARD,VINCENNES,5 JANVIER 2014
OUI,OUI,NON, ,, ,JEUNE,,NON,M,COURT,BAUDE,VINCENNES,5 JANVIER 2014
NON,OUI,NON, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,5 JANVIER 2014
NON,OUI,NON, ,, ,JEUNE,,OUI,H,COURT,ABRIVARD,VINCENNES,5 JANVIER 2014
NON,OUI,OUI, ,, ,JEUNE,,OUI,H,COURT,NIVARD,VINCENNES,5 JANVIER 2014
OUI,OUI,OUI, ,, ,JEUNE,,OUI,M,COURT,DREUX,VINCENNES,5 JANVIER 2014
OUI,NON,NON, ,, ,MEDIUM,,NON,F,LONG,DREUX,VINCENNES,5 JANVIER 2015
NON,NON,NON, ,, ,MEDIUM,,NON,F,LONG,ABRIVARD,VINCENNES,5 JANVIER 2015
OUI,NON,NON, ,, ,MEDIUM,,OUI,F,LONG,,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,BAZIRE,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,NIVARD,VINCENNES,5 JANVIER 2015
NON,NON,NON, ,OUI, ,JEUNE,NON,NON,M,COURT,LEVESQUE,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,H,COURT,,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,5 JANVIER 2015
OUI,NON,OUI, ,, ,JEUNE,,NON,H,COURT,DAUREGARD,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,H,COURT,VERVA,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,LEVESQUE,VINCENNES,5 JANVIER 2015
OUI,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,5 JANVIER 2015
OUI,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,THOMAIN,VINCENNES,5 JANVIER 2015
NON,NON,NON, ,, ,JEUNE,,NON,F,COURT,OUVRIE,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,OUI,H,COURT,OUVRIE,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,5 JANVIER 2015
NON,NON,NON, ,, ,JEUNE,,OUI,M,COURT,RAFFIN,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,OUI,M,COURT,NIVARD,VINCENNES,5 JANVIER 2015
OUI,NON,NON, ,, ,MEDIUM,,NON,F,LONG,DREUX,VINCENNES,5 JANVIER 2015
NON,NON,NON, ,, ,MEDIUM,,NON,F,LONG,ABRIVARD,VINCENNES,5 JANVIER 2015
OUI,NON,NON, ,, ,MEDIUM,,OUI,F,LONG,,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,BAZIRE,VINCENNES,5 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,NIVARD,VINCENNES,5 JANVIER 2015
OUI,NON,NON,NON,,NON,JEUNE,,OUI,F,LONG,BIGEON,VINCENNES,5 JANVIER 2015
OUI,NON,NON,NON,,NON,JEUNE,,OUI,F,LONG,,VINCENNES,5 JANVIER 2015
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,LONG,PITON,VINCENNES,5 JANVIER 2015
NON,NON,NON,NON,,NON,JEUNE,,OUI,F,LONG,RAFFIN,VINCENNES,5 JANVIER 2015
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,LONG,ABRIVARD,VINCENNES,5 JANVIER 2015
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,COURT,OUVRIE,VINCENNES,5 JANVIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,5 JANVIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,RAFFIN,VINCENNES,5 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,ABRIVARD,VINCENNES,5 JANVIER 2016
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,BAZIRE,VINCENNES,5 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,M,COURT,,VINCENNES,5 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,M,COURT,VERCRUYSSE,VINCENNES,5 JANVIER 2016
NON,NON,NON,NON,,OUI,JEUNE,,NON,M,COURT,,VINCENNES,5 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,M,COURT,NIVARD,VINCENNES,5 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,COURT,ABRIVARD,VINCENNES,5 JANVIER 2016
OUI,NON,OUI,OUI,,NON,JEUNE,,OUI,H,COURT,BAZIRE,VINCENNES,5 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,OUI,H,COURT,,VINCENNES,5 JANVIER 2016
NON,NON,NON,NON,,OUI,JEUNE,,OUI,M,COURT,,VINCENNES,5 JANVIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,OUI,H,COURT,ABRIVARD,VINCENNES,5 JANVIER 2016
OUI,NON,NON,NON,,OUI,JEUNE,,OUI,M,COURT,,VINCENNES,5 JANVIER 2016
OUI,OUI,NON,NON,,NON,JEUNE,,NON,F,COURT,,VINCENNES,5 JANVIER 2016
NON,OUI,NON,NON,,NON,JEUNE,,NON,F,COURT,NIVARD,VINCENNES,5 JANVIER 2016
OUI,OUI,NON,NON,,NON,JEUNE,,NON,F,COURT,,VINCENNES,5 JANVIER 2016
NON,OUI,OUI,NON,,NON,JEUNE,,OUI,F,COURT,RAFFIN,VINCENNES,5 JANVIER 2016
NON,OUI,OUI,NON,,OUI,JEUNE,,OUI,F,COURT,OUVRIE,VINCENNES,5 JANVIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,BARRIER,VINCENNES,6 JANVIER 2014
OUI,NON,NON, ,, ,MEDIUM,,NON,F,LONG,BIGEON,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,,VINCENNES,6 JANVIER 2014
NON,NON,NON, ,, ,MEDIUM,,OUI,F,LONG,,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,BAZIRE,VINCENNES,6 JANVIER 2014
OUI,NON,NON, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,6 JANVIER 2014
NON,NON,NON, ,, ,JEUNE,,NON,H,COURT,OUVRIE,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,H,COURT,,VINCENNES,6 JANVIER 2014
OUI,NON,OUI, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,M,COURT,RAFFIN,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,VERCRUYSSE,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,VERVA,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,6 JANVIER 2014
OUI,NON,OUI, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,6 JANVIER 2014
OUI,NON,NON, ,, ,JEUNE,,OUI,M,COURT,BIGEON,VINCENNES,6 JANVIER 2014
NON,NON,OUI, ,, ,JEUNE,,OUI,H,COURT,NIVARD,VINCENNES,6 JANVIER 2014
OUI,NON,OUI, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,6 JANVIER 2014
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,6 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,6 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,NIVARD,VINCENNES,6 JANVIER 2015
OUI,NON,NON, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,6 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,6 JANVIER 2015
OUI,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,6 JANVIER 2015
